STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/3/2013,,,0,0,0,,48,31,46,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/3/2013,,,0,,46,34,41,29,33,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/3/2013,,,,,,34,42,26,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/4/2013,,,,,,38,48,30,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/4/2013,,,0,,,,39,29,32,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/4/2013,,,0,,22,38,42,33,38,7.1,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/4/2013,,,0,0,0,,51,34,35,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/4/2013,,,0,,45,35,41,29,33,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/4/2013,,,,,,40,49,32,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/5/2013,,,,,,37,50,29,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/5/2013,,,0,,,,57,32,33,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/5/2013,,,0,,21,36,42,30,30,6.9,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/5/2013,,,0,0,0,,53,34,35,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/5/2013,,,0.1,,45,32,39,27,28,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/5/2013,,,,,,41,55,34,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/6/2013,,,,,,33,42,27,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/6/2013,,,0,,,,56,31,34,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/6/2013,,,0,,21,32,36,29,32,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/6/2013,,,0,0,0,,51,35,42,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/6/2013,,,0,,44,29,35,25,28,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/6/2013,,,,,,43,54,33,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/7/2013,,,,,,28,33,19,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/7/2013,,,0,,,,52,32,40,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/7/2013,,,0,,22,27,33,22,22,6.6,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/7/2013,,,0,0,0,,51,36,37,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/7/2013,,,0,,45,25,29,20,20,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/7/2013,,,,,,39,49,26,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/8/2013,,,,,,26,36,20,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/8/2013,,,0,,,,50,21,27,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/8/2013,,,0,,21,24,32,21,23,6.6,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/8/2013,,,0,0,0,,41,24,28,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/8/2013,,,0.1,,44,22,24,19,19,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/8/2013,,,,,,34,48,24,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/9/2013,,,,,,30,39,22,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/9/2013,,,0,,,,47,19,26,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/9/2013,,,0.1,,21,27,35,20,27,6.6,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/9/2013,,,0,0,0,,42,23,27,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/9/2013,,,0,,43,24,31,19,25,13.4,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/9/2013,,,,,,33,46,21,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/10/2013,,,,,,31,41,22,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/10/2013,,,0,,,,45,21,29,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/10/2013,,,0,,21,28,36,25,27,6.5,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/10/2013,,,0,0,0,,46,26,33,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/10/2013,,,0,,43,26,30,22,26,13.4,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/10/2013,,,,,,35,52,23,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/11/2013,,,,,,33,45,20,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/11/2013,,,0,,,,51,21,23,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/11/2013,,,0,,21,32,42,27,30,6.7,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/11/2013,,,0,0,0,,47,25,28,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/11/2013,,,0,,43,29,37,23,28,13.4,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/11/2013,,,,,,37,51,26,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/12/2013,,,,,,33,42,26,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/12/2013,,,0,,,,50,22,33,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/12/2013,,,0,,20,32,38,28,33,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/12/2013,,,0,0,0,,50,28,41,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/12/2013,,,0,,42,30,33,27,31,13.3,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/12/2013,,,,,,44,53,33,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/13/2013,,,,,,35,40,30,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/13/2013,,,0,,,,56,33,47,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/13/2013,,,0,,20,33,37,28,28,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/13/2013,,,0,0,0,,51,40,42,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/13/2013,,,0,,42,31,35,27,27,13.2,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/13/2013,,,,,,47,52,35,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/14/2013,,,,,,33,42,25,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/14/2013,,,0,,,,56,26,28,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/14/2013,,,0,,20,33,37,27,34,6.9,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/14/2013,,,0,0,0,,51,30,36,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/14/2013,,,0,,42,31,36,26,31,13.3,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/14/2013,,,,,,39,53,29,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/15/2013,,,,,,40,54,30,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/15/2013,,,0,,,,53,24,28,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/15/2013,,,0,,19,39,47,32,38,6.9,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/15/2013,,,0,0,0,,52,31,33,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/15/2013,,,0,,41,36,48,30,33,13.3,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/15/2013,,,,,,38,59,26,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/16/2013,,,,,,37,52,26,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/16/2013,,,0,,,,57,23,27,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/16/2013,,,0,,19,36,46,25,25,6.7,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/16/2013,,,0,0,0,,58,27,50,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/16/2013,,,0.1,,42,32,46,23,23,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/16/2013,,,,,,40,57,24,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/17/2013,,,,,,30,40,24,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/17/2013,,,0,,,,59,27,34,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/17/2013,,,0,,19,27,38,21,28,6.5,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/17/2013,,,0,0,0,,52,26,37,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/17/2013,,,0,,42,24,33,20,22,13.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/17/2013,,,,,,40,52,33,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/18/2013,,,,,,32,44,25,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/18/2013,,,0,,,,53,23,24,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/18/2013,,,0,,19,30,37,26,26,6.7,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/18/2013,,,0,0,0,,52,26,31,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/18/2013,,,0.2,,42,27,39,21,25,13.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/18/2013,,,,,,36,46,24,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/19/2013,,,,,,30,41,23,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/19/2013,,,0,,,,45,24,35,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/19/2013,,,0,,19,26,35,23,23,6.5,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/19/2013,,,0,0,0,,43,25,25,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/19/2013,,,0,,42,24,30,20,21,13.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/19/2013,,,,,,39,51,31,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/20/2013,,,,,,29,38,23,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/20/2013,,,0,,,,49,19,20,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/20/2013,,,0,,19,26,33,23,24,6.6,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/20/2013,,,0,0,0,,42,25,28,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/20/2013,,,0.1,,41,24,30,20,21,13.7,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/20/2013,,,,,,35,50,23,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/21/2013,,,,,,28,34,23,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/21/2013,,,0,,,,52,20,33,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/21/2013,,,0.1,,21,26,30,24,27,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/21/2013,,,0,0,0,,44,28,37,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/21/2013,,,0.2,,45,24,26,20,25,13.9,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/21/2013,,,,,,40,49,29,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/22/2013,,,,,,29,32,24,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/22/2013,,,0,,,,50,32,43,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/22/2013,,,0.1,,22,28,32,24,24,7.1,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/22/2013,,,0,0,0,,42,31,40,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/22/2013,,,0.6,,50,27,30,22,22,14.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/22/2013,,,,,,45,49,40,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/23/2013,,,,,,28,38,23,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/23/2013,,,0,,,,49,36,37,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/23/2013,,,0,,22,24,32,21,21,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/23/2013,,,0.02,0,0,,46,31,35,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/23/2013,,,0,,48,22,26,19,20,14.5,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/23/2013,,,,,,42,52,33,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/24/2013,,,,,,28,38,17,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/24/2013,,,0,,,,53,28,30,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/24/2013,,,0,,21,26,31,20,29,7,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/24/2013,,,0,0,0,,45,28,36,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/24/2013,,,0,,47,23,32,16,24,14.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/24/2013,,,,,,39,51,27,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/25/2013,,,,,,30,38,22,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/25/2013,,,0.08,,,,51,28,34,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/25/2013,,,0,,22,28,35,21,22,6.9,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/25/2013,,,0.02,0,0,,46,28,37,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/25/2013,,,0.2,,49,25,30,20,20,14.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/25/2013,,,,,,42,52,32,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/26/2013,,,,,,28,40,15,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/26/2013,,,0,,,,51,26,28,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/26/2013,,,0.2,,21,26,33,18,31,7.1,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/26/2013,,,0,0,0,,46,28,34,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/26/2013,,,0,,48,24,32,18,25,14.7,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/26/2013,,,,,,39,52,27,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/27/2013,,,,,,35,48,24,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/27/2013,,,0,,,,51,25,27,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/27/2013,,,0.2,,20,35,41,29,36,7.2,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/27/2013,,,0,0,0,,48,28,34,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/27/2013,,,0.1,,47,30,40,22,31,14.7,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/27/2013,,,,,,43,57,27,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,2/28/2013,,,,,,37,45,33,,,,,,,,,
USC00350858,"BOARDMAN, OR US",MORROW,45.8472,-119.6933,85.3,2/28/2013,,,0.05,,,,57,27,42,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,2/28/2013,,,0.1,,20,37,40,32,39,7.4,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,2/28/2013,,,0,0,0,,56,34,46,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,2/28/2013,,,0.3,,47,34,38,30,36,15,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,2/28/2013,,,,,,47,52,43,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/1/2013,,,,,,43,55,35,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/1/2013,,,0,,19,42,46,37,42,7.2,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/1/2013,,,0,0,0,,58,46,51,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/1/2013,,,0,,46,39,46,34,37,15,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/1/2013,,,,,,51,65,42,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/2/2013,,,,,,44,53,37,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/2/2013,,,0,,17,42,47,35,35,6.9,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/2/2013,,,0,0,0,,64,37,46,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/2/2013,,,0,,44,40,48,33,34,14.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/2/2013,,,,,,48,58,39,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/3/2013,,,,,,31,40,22,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/3/2013,,,0,,18,28,37,20,22,6.6,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/3/2013,,,0,0,0,,51,28,35,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/3/2013,,,0.1,,44,25,34,18,19,14.7,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/3/2013,,,,,,45,55,32,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/4/2013,,,,,,31,43,19,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/4/2013,,,0,,17,29,38,21,32,6.5,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/4/2013,,,0,0,0,,48,21,33,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/4/2013,,,0,,44,26,35,17,27,14.6,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/4/2013,,,,,,38,54,21,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/5/2013,,,,,,35,46,28,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/5/2013,,,0.3,,19,33,42,29,32,6.8,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/5/2013,,,0.04,0,0,,52,25,30,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/5/2013,,,0.4,,46,32,43,26,31,14.8,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/5/2013,,,,,,39,50,26,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/6/2013,,,,,,33,43,25,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/6/2013,,,0,,21,31,35,27,27,7.1,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/6/2013,,,0.01,0,0,,46,30,35,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/6/2013,,,0.3,,50,29,35,22,23,15.1,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/6/2013,,,,,,42,47,39,,,,,,,,,
USR0000OTUP,"TUPPER OREGON, OR US",MORROW,45.0708,-119.49,1219.2,3/7/2013,,,,,,33,47,22,,,,,,,,,
USS0019D03S,"MADISON BUTTE, OR US",MORROW,45.11,-119.5,1569.7,3/7/2013,,,0,,20,31,39,24,32,7.2,,,,,,,
USC00353827,"HEPPNER, OR US",MORROW,45.3653,-119.5639,574.5,3/7/2013,,,0,0,0,,46,30,34,,,,,,,,
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",MORROW,45.19,-119.25,1758.7,3/7/2013,,,0,,49,27,36,19,28,15.2,,,,,,,
USR0000OUMA,"UMATILLA NWR OREGON, OR US",MORROW,45.9167,-119.5667,82.3,3/7/2013,,,,,,44,57,30,,,,,,,,,
